Product Name,Product Link,Product Price
Safisha Scrubbing Sponge Pack Of 4,https://www.carrefour.ke/mafken/en/scouring-sponge/safisha-scrubbing-sponge-x4/p/21656,220
Safisha Sponge Cloth Pack Of 3,https://www.carrefour.ke/mafken/en/scouring-sponge/safisha-sponge-cloth-x3/p/21657,174
SAFISHA WASH UP SPONGE 4'S,https://www.carrefour.ke/mafken/en/scouring-sponge/safisha-wash-up-sponge-4-s/p/67631,135
Sokoni Steel Wool 20 gr x 15,https://www.carrefour.ke/mafken/en/scouring-steel-wools/sokoni-steelwool-20gx15/p/15851,158
SUPA BRITE SCOURING PAD 12PK,https://www.carrefour.ke/mafken/en/scouring-sponge/supa-brite-scouring-pad-12pk/p/98780,280
SAFISHA SCOURER SPONGE SILVERX1,https://www.carrefour.ke/mafken/en/scouring-sponge/safisha-scourer-sponge-silverx1/p/21647,69
SUPA BRITE SCOURING PAD 4PK,https://www.carrefour.ke/mafken/en/scouring-sponge/supa-brite-scouring-pad-4pk/p/98779,100
Safisha Steelwool 15 gr x 5,https://www.carrefour.ke/mafken/en/scouring-steel-wools/safisha-steelwool-15g-x5/p/21667,62
Supa Brite Sufuria Scrubber Pack of 2,https://www.carrefour.ke/mafken/en/scouring-sponge/supa-brite-sufuria-scrubber-2-pack/p/177751,130
SAFISHA STEELWOOL 15GX15,https://www.carrefour.ke/mafken/en/scouring-steel-wools/safisha-steelwool-15gx15/p/21669,147
Safisha Kitchen Cleaner Sponge Pack Of 4,https://www.carrefour.ke/mafken/en/scouring-sponge/safisha-kitchen-cleaner-sponge-x4/p/21645,220
Safisha All Purpose Sponge Clean 4 's,https://www.carrefour.ke/mafken/en/scouring-sponge/safisha-all-purpose-sponge-clean4-s/p/67620,220
SUPA BRITE POT SCOURER 1PK,https://www.carrefour.ke/mafken/en/scouring-sponge/supa-brite-pot-scourer-1pk/p/98798,130
SOKONI STEELWOOL 20GX24,https://www.carrefour.ke/mafken/en/scouring-steel-wools/sokoni-steelwool-20gx24/p/15849,249
SAFISHA SPONGE JUMBO CLOTH X3,https://www.carrefour.ke/mafken/en/scouring-sponge/safisha-sponge-jumbo-cloth-x3/p/21662,290
SOKONI STEELWOOL 15GX30,https://www.carrefour.ke/mafken/en/scouring-steel-wools/sokoni-steelwool-15gx30/p/15847,310
SAFISHA POT SCRUBBER WITH SPONGE 1,https://www.carrefour.ke/mafken/en/scouring-sponge/safisha-pot-scrubber-with-sponge-1/p/96120,124
Safisha Scourer Sponge Gold Pack Of 1,https://www.carrefour.ke/mafken/en/scouring-sponge/safisha-scourer-sponge-gold-x1/p/21646,69
Scotch Brite Scouring Pad Pack Of 4,https://www.carrefour.ke/mafken/en/scouring-sponge/scotch-brite-scouring-pad-std-x4/p/2233,155
SCOTCH BRITE H/DUTY LAMINA NAIL8'S,https://www.carrefour.ke/mafken/en/scouring-sponge/scotch-brite-h-duty-lamina-nail8-s/p/45453,579
SCOTCH BRITE REG SPONGE CLOTH X3,https://www.carrefour.ke/mafken/en/scouring-sponge/scotch-brite-reg-sponge-cloth-x3/p/2244,545
Vileda Tip Top Sponge Set 3 Pieces,https://www.carrefour.ke/mafken/en/scouring-sponge/vileda-scourer-tip-top-3-pcs/p/201946,295
Arix Xtra Scourer 2+1,https://www.carrefour.ke/mafken/en/scouring-sponge/arix-xtra-scourer-2-1/p/145857,210
STARWASH HANDGRIP SCOURERS 10PK,https://www.carrefour.ke/mafken/en/wipe-cloths/starwash-handgrip-scourers-10pk/p/102047,465
SAFISHA GENTLE SCRUBBING SPONGE1'S,https://www.carrefour.ke/mafken/en/scouring-sponge/safisha-gentle-scrubbing-sponge1-s/p/67624,60
Spontex Microfibre Cloth Collection 4 Pieces,https://www.carrefour.ke/mafken/en/wipe-cloths/spontex-microfibre-cloth-4pcs/p/17734,1140
ARIX 12712 SCOURING SPONGE X1,https://www.carrefour.ke/mafken/en/scouring-sponge/arix-12712-scouring-sponge-x1/p/10605,150
TREND CLEANING CLOTH 3 PIECES PCK,https://www.carrefour.ke/mafken/en/wipe-cloths/trend-cleaning-cloth-3-pieces-pck/p/177444,125
Sokoni Steelwool 250 gr,https://www.carrefour.ke/mafken/en/scouring-steel-wools/sokoni-steelwool-250g/p/15845,120
Scotch Brite Classic Dish Sponge 4 Pieces,https://www.carrefour.ke/mafken/en/scouring-sponge/scotch-brite-h-d-laminate-4-s/p/78948,315
Scotch Brite Flat Dish Sponge 4 Pieces,https://www.carrefour.ke/mafken/en/scouring-sponge/scotch-brite-h-duty-lamina-nail4-s/p/149038,339
Ultra Clean Sponge Cloth 3 Pieces,https://www.carrefour.ke/mafken/en/scouring-sponge/ultra-clean-sponge-cloth-3-pack/p/145875,180
SAFISHA SCOURING PAD X4,https://www.carrefour.ke/mafken/en/scouring-sponge/safisha-scouring-pad-x4/p/21650,113
SCOTCH BRITE SCOURING PAD LARGE X6,https://www.carrefour.ke/mafken/en/scouring-sponge/scotch-brite-scouring-pad-large-x6/p/2236,465
Scotch Brite Scouring Pad Pack Of 12,https://www.carrefour.ke/mafken/en/scouring-sponge/scotch-brite-scouring-pad-std-x12/p/2234,585
Supa Brite Super Clean Pot Scrubber With Sponge 1 Piece,https://www.carrefour.ke/mafken/en/scouring-sponge/supa-brite-scrub-n-sponge-1pk/p/98802,60
Maxbrite Mesh Wire Scrubber 539S,https://www.carrefour.ke/mafken/en/scouring-steel-wools/maxbrite-mesh-wire-scrubber-5-s/p/218375,80
SOKONI STEELWOOL 20GX30,https://www.carrefour.ke/mafken/en/scouring-steel-wools/sokoni-steelwool-20gx30/p/15850,420
Supa Brite Mini Sufuria Scrubber 1 Piece,https://www.carrefour.ke/mafken/en/scouring-sponge/supa-brite-sufuria-scrubbe-mini-1pk/p/98793,55
Supa Brite Super Clean Scrub n Sponge Scouring Pad 2 Pieces,https://www.carrefour.ke/mafken/en/scouring-sponge/supa-brite-scrub-n-sponge-2pk/p/98803,115
Domestos Multipurpose Thick Bleach Banded Citrus Toilet Cleaner 500Ml X Pack Of 2,https://www.carrefour.ke/mafken/en/toilet-cleaner/domestos-citrus-banded-x500ml/p/101711,440
Harpic Toilet Cleaner Mountain Pine 500Ml,https://www.carrefour.ke/mafken/en/toilet-cleaner/harpic-toilet-cleaner-m-p-500ml/p/197590,444
Harpic Power Plus Lavender500Ml,https://www.carrefour.ke/mafken/en/toilet-cleaner/harpic-power-plus-w-c-lavender500ml/p/13334,444
Elesept Ultra Lavender Stain Cleaner 750 ml,https://www.carrefour.ke/mafken/en/toilet-cleaner/elesept-toilet-disinf-lavende750ml/p/66686,365
Harpic Power Plus Original500Ml,https://www.carrefour.ke/mafken/en/toilet-cleaner/harpic-power-plus-w-c-original500ml/p/13336,444
Domestos Toilet Cleaner Powder 900G,https://www.carrefour.ke/mafken/en/detergent-bathroom/domestos-powder-900g/p/130704,200
Harpic Power Plus Original 1L,https://www.carrefour.ke/mafken/en/toilet-cleaner/harpic-power-plus-w-c-original-1l/p/13335,1145
Harpic Power Plus Lavender 1L,https://www.carrefour.ke/mafken/en/toilet-cleaner/harpic-power-plus-w-c-lavender-1l/p/13333,1145
Astonish Bathroom Cleaner 750Ml,https://www.carrefour.ke/mafken/en/detergent-bathroom/astonish-bathroom-cleaner-750ml/p/22983,625
Safisha In Cistern Toilet Block Breeze 50 gr x 4,https://www.carrefour.ke/mafken/en/toilet-rim-blocks/safisha-in-cistern-t-b-o-breez50gx4/p/93316,270
Ace Ltc Ocean Fresh T/Cleaner500Ml,https://www.carrefour.ke/mafken/en/toilet-cleaner/ace-ltc-ocean-fresh-t-cleaner500ml/p/105116,278
Duzzit Bluetoilet Blocks 6 Pack,https://www.carrefour.ke/mafken/en/toilet-rim-blocks/151-duzzit-bluetoilet-blocks-6pk/p/132815,495
Ace Ltc Lavender Fresh T/Clean500Ml,https://www.carrefour.ke/mafken/en/toilet-cleaner/ace-ltc-lavender-fresh-t-clean500ml/p/105117,275
Ace Ltc Pine Fresh T/Cleaner500Ml,https://www.carrefour.ke/mafken/en/toilet-cleaner/ace-ltc-pine-fresh-t-cleaner500ml/p/105121,275
Harpic Power Plus Citrus 1L,https://www.carrefour.ke/mafken/en/toilet-cleaner/harpic-power-plus-w-c-citrus-1l/p/13331,1145
Harpic Toilet Cleaner Floral 1L,https://www.carrefour.ke/mafken/en/toilet-cleaner/harpic-toilet-cleaner-p-p-flo-1l/p/197593,1145
ELESEPT TOILET DISINF. PINE 750ML,https://www.carrefour.ke/mafken/en/toilet-cleaner/elesept-toilet-disinf-pine-750ml/p/66687,365
Domestos Toilet Cleaner Original 1L,https://www.carrefour.ke/mafken/en/toilet-cleaner/domestos-toilet-cleaner-original-1l/p/185310,520
Safisha Toilet Cleaner Pine1L,https://www.carrefour.ke/mafken/en/toilet-cleaner/safisha-toilet-cleaner-pine1l/p/138452,329
Harpic Power Plus Citrus 500Ml,https://www.carrefour.ke/mafken/en/toilet-cleaner/harpic-power-plus-w-c-citrus-500ml/p/13332,595
Ace Ltc Fruity Fresh T/Cleaner1L,https://www.carrefour.ke/mafken/en/toilet-cleaner/ace-ltc-fruity-fresh-t-cleaner1l/p/105126,523
Ace Ltc Power Max T/Cleaner500Ml,https://www.carrefour.ke/mafken/en/toilet-cleaner/ace-ltc-power-max-t-cleaner500ml/p/105118,275
Domestos Citrus Fresh Toilet Cleaner 500Ml,https://www.carrefour.ke/mafken/en/toilet-cleaner/domestos-lemon-fresh-t-cleaner500ml/p/101708,270
Domestos Original Toilet Cleaner 500Ml,https://www.carrefour.ke/mafken/en/toilet-cleaner/domestos-original-t-cleaner500ml/p/101707,270
Carrefour Antibacterial Aqua Fresh Bathroom Cleaner 500ml x Pack of 3,https://www.carrefour.ke/mafken/en/detergent-bathroom/crf-bath-cleaner-500mlx3/p/122579,1321
BRAIT TOILET BLOCK SWEET FLOWERS45G,https://www.carrefour.ke/mafken/en/toilet-rim-blocks/brait-toilet-block-sweet-flowers45g/p/154536,375
Brait Toilet Block Pine 45G,https://www.carrefour.ke/mafken/en/toilet-rim-blocks/brait-toilet-block-pine-45g/p/30369,350
Domestos Citrus Banded 1L,https://www.carrefour.ke/mafken/en/toilet-cleaner/domestos-citrus-banded-1l/p/218202,740
Domestos Summer Fresh Thick Multipurpose Bleach 500Ml,https://www.carrefour.ke/mafken/en/toilet-cleaner/domestos-summer-fresh-liquid-500ml/p/101709,270
BRAIT TOILET BLOCK VOLCANO ICE 45G,https://www.carrefour.ke/mafken/en/toilet-rim-blocks/brait-toilet-block-volcano-ice-45g/p/154537,375
Clorox Multi Purpose Citrus Purity Toilet Cleaner Gel 750ml,https://www.carrefour.ke/mafken/en/toilet-cleaner/clorox-toilet-cleaner-citrus-750ml/p/220433,690
Tropikal Powerful Fresh Toilet Cleaner 1L,https://www.carrefour.ke/mafken/en/toilet-cleaner/tropikal-toilet-cleaners-loo1l/p/104914,600
Brait Toilet Block Oceanic 45G,https://www.carrefour.ke/mafken/en/toilet-rim-blocks/brait-toilet-block-oceanic-45g/p/30368,350
Parex Black Edition Spinning Cleaning Smart Mop Set Blackpurple,https://www.carrefour.ke/mafken/en/mops/parex-black-spinning-cleaning-set/p/214929,3995
Teepee Floor Mop With Handle Large,https://www.carrefour.ke/mafken/en/mops/tp-large-mop-handle/p/4780,305
Teepee Large Metal Socket Mop + Handle L10,https://www.carrefour.ke/mafken/en/mops/tp-large-metal-mop-handle/p/4781,410
Vileda Classic Cotton Mop With Handle Red/White,https://www.carrefour.ke/mafken/en/mops/vileda-classic-cotton-mop-wt-hndle/p/202149,1335
Parex Windy Duo Spray Mop,https://www.carrefour.ke/mafken/en/mops/parex-windy-duo-spray-mop/p/214930,2795
PAREX HANDLE (120 CM),https://www.carrefour.ke/mafken/en/mops/parex-handle-120-cm-/p/177406,575
Vileda Active Max Microfibre And Cotton Mop Refill,https://www.carrefour.ke/mafken/en/mops/vileda-max-micro-cotton-refill/p/202157,1160
Teepee Floor Mop With Handle L11FH,https://www.carrefour.ke/mafken/en/mops/tp-jumbo-metal-mop-handle/p/4782,660
PAREX MULTI 360 DEG. SPINNING REFIL,https://www.carrefour.ke/mafken/en/mops/parex-multi-360-deg-spinning-refil/p/177404,1995
Teepee Jumbo Floor Mop With Handle,https://www.carrefour.ke/mafken/en/mops/tp-jumbo-mop-handle/p/4779,405
Parex Trend Practical Flat Mop Pink,https://www.carrefour.ke/mafken/en/mops/trend-practical-flat-mop/p/191778,1795
Al.Gi Floor Mop With Handle Large L9,https://www.carrefour.ke/mafken/en/mops/al-gi-mop-large-with-handle-l9/p/145716,350
AL.GI MOP LARGE WITH HANDLE L4C,https://www.carrefour.ke/mafken/en/mops/al-gi-mop-large-with-handle-l4c/p/145715,520
TEEPEE JUMBO THREADED MOP + HANDLE,https://www.carrefour.ke/mafken/en/mops/teepee-jumbo-threaded-mop-handle/p/119457,740
Tonkita TK847 Rapid Floor Cleaning Set,https://www.carrefour.ke/mafken/en/mops/tonkita-rapid-flat-mop-w-hdl-tk847/p/73093,1500
VILEDA TURBO CLASSIC REFILL,https://www.carrefour.ke/mafken/en/mops/vileda-turbo-classic-refill/p/202151,795
PAREX MICROFIBER TOWEL MOP,https://www.carrefour.ke/mafken/en/mops/parex-microfiber-towel-mop/p/177420,850
Teepee L8FH Dry Mop With Handle 18 Inch,https://www.carrefour.ke/mafken/en/mops/dry-mop-handle-18/p/92098,2275
Tonkita Maxi Mop,https://www.carrefour.ke/mafken/en/mops/tonkita-anti-bact-mop-w-handle-060/p/11577,765
Parex Tinny 360 Degrees Spinning Cleaning Mop With Bucket,https://www.carrefour.ke/mafken/en/mops/parex-tinny-360-deg-spinning-mop/p/177403,4495
Tonkita Curly Microfiber Flat Mop Refill Blue 1 Piece,https://www.carrefour.ke/mafken/en/mops/tonkita-curly-flat-mop-refill/p/83076,690
Vileda VIL127917 Supermocio 3 Action Mop Refill XL,https://www.carrefour.ke/mafken/en/mops/vileda-supermocio-3-action-refill/p/202148,960
Teepee Metal Floor Mop Refill Large,https://www.carrefour.ke/mafken/en/mops/tp-large-metal-mop-refil/p/4777,390
PAREX WINDY SPRY MOP MICROFIBRE REF,https://www.carrefour.ke/mafken/en/mops/parex-windy-spry-mop-microfibre-ref/p/177413,795
Sunlight 2 In 1 Lavender Hand Washing Powder 1kg,https://www.carrefour.ke/mafken/en/top-load/sunlight-lavender-banded-pack1kg/p/166774,419
Jamaa Laundry Bar Soap Cream 1Kg,https://www.carrefour.ke/mafken/en/detergent-soap/jamaa-laundry-bar-soap-cream-1kg/p/21042,236
Sunlight Multipurpose Long Bar Soap - 700g,https://www.carrefour.ke/mafken/en/detergent-soap/sunlight-long-bar-soap-700g/p/29793,270
Sunlight 2 In 1 Lavender Auto Machine Washing Powder 3Kg,https://www.carrefour.ke/mafken/en/front-load/sunlight-auto-powder-lavender-3kg/p/199394,1349
Meta Clear Multipurpose Soap Bar 1Kg,https://www.carrefour.ke/mafken/en/detergent-soap/meta-clear-multi-purpose-soap-1kg/p/200657,148
Sunlight Lavender Powder 1Kg,https://www.carrefour.ke/mafken/en/top-load/sunlight-lavender-powder-1kg/p/93536,348
Ariel Lavenderliquid Autowash 2L,https://www.carrefour.ke/mafken/en/detergent-liquid/ariel-lavenderliquid-autowash20-2-l/p/180880,1199
Sunlight Powder Detergents Eden Yellow 1Kg,https://www.carrefour.ke/mafken/en/top-load/sunlight-pwd-det-eden-yellow-1kg/p/14229,348
Sunlight Multipurpose Long Bar Soap - 900g,https://www.carrefour.ke/mafken/en/detergent-soap/sunlight-det-soap-long-bar-900g/p/49086,342
Sunlight Detergent Powder 1kg,https://www.carrefour.ke/mafken/en/top-load/sunlight-yellow-banded-pack1kg/p/166773,419
Sunlight Hand wash Powder Lavender Fresh3.5Kg,https://www.carrefour.ke/mafken/en/top-load/sunlight-hw-pwd-lavender-fresh3-5kg/p/112026,1047
Ariel Lavender Detergent For Hand Washing 1Kg,https://www.carrefour.ke/mafken/en/top-load/ariel-detergent-h-w-lavender-1kg/p/156791,299
Sunlight Powder Det Eden Yellow 3.5Kg,https://www.carrefour.ke/mafken/en/top-load/sunlight-pwd-det-eden-yellow-3-5kg/p/14221,1047
Sunlight Powder Det Eden Pink 3.5Kg,https://www.carrefour.ke/mafken/en/top-load/sunlight-pwd-det-eden-pink-3-5kg/p/14220,1047
Omo Autowash Extra Fresh 3Kg,https://www.carrefour.ke/mafken/en/front-load/omo-autowash-extra-fresh-3kg/p/110372,1849
Ariel Washing Powder 1Kg,https://www.carrefour.ke/mafken/en/top-load/ariel-washing-powder-1kg/p/23437,299
Sunlight Powder Detergent  Eden Pink 1Kg,https://www.carrefour.ke/mafken/en/top-load/sunlight-pwd-det-eden-pink-1kg/p/14228,348
Sunlight 2 In 1 Yellow Auto Machine Washing Powder 3Kg,https://www.carrefour.ke/mafken/en/front-load/sunlight-auto-powder-yellow-3kg/p/199393,1349
Sunlight Yellow Detergent Soap 175 gr,https://www.carrefour.ke/mafken/en/detergent-soap/sunlight-soap-det-yellow-175g/p/14234,65
Bidco Cream Laundry Bar Soap 1Kg,https://www.carrefour.ke/mafken/en/detergent-soap/bidco-cream-laundry-bar-soap-1kg/p/34168,233
Zenta Soap Cream 1 Kg,https://www.carrefour.ke/mafken/en/detergent-soap/zenta-soap-cream-1-kg/p/116790,189
Msafi Detergent Dazzling Bright 1Kg,https://www.carrefour.ke/mafken/en/top-load/msafi-detergent-dazzling-bright1kg/p/149250,238
Omo Handwash Extra Fresh 2Kg,https://www.carrefour.ke/mafken/en/top-load/omo-handwash-extra-fresh-2kg/p/110371,660
Sunlight Powder Pink Banded Pack 1Kg,https://www.carrefour.ke/mafken/en/top-load/sunlight-powder-pink-banded-pack1kg/p/166772,419
Sunlight Powder Yellow Jar 1Kg,https://www.carrefour.ke/mafken/en/top-load/sunlight-powder-yellow-jar-1kg/p/29790,389
Toss White Det Powder Sachet 1Kg,https://www.carrefour.ke/mafken/en/top-load/toss-white-det-powder-sachet1kg/p/116761,355
Carrefour Lavender Active Oxygen Top And Front Load Detergent Powder 2.5Kg,https://www.carrefour.ke/mafken/en/front-load/crf-det-p-top-front-load-lavend2-5k/p/109318,1059
White Wash Natural Cleanser Bar Soap 800 gr,https://www.carrefour.ke/mafken/en/detergent-soap/white-wash-bar-soap-natural-800g/p/74962,161
White Star Laundry Bar Soap  800 gr,https://www.carrefour.ke/mafken/en/detergent-soap/white-star-laundry-bar-soap-800g/p/34171,195
Omo Hand Washing Powder + Comfort 500G,https://www.carrefour.ke/mafken/en/top-load/omo-extra-fresh-of-fabcon-500g/p/14164,210
Ariel Lavender H/W Detergent 500g,https://www.carrefour.ke/mafken/en/top-load/ariel-detergent-h-w-lavender-500g/p/156790,199
Persil Machine Washing Powder 750G,https://www.carrefour.ke/mafken/en/front-load/persil-machine-washing-powder-750g/p/25847,459
Ariel Washing Powder Downy 500G,https://www.carrefour.ke/mafken/en/top-load/ariel-washing-powder-downy-500g/p/23440,199
Astonish Lavender Ylang Ylang Non Bio Wash 840 ml,https://www.carrefour.ke/mafken/en/detergent-liquid/astonish-n-bio-laundry-liq-yl840ml/p/23016,1500
Persil Hw Powder Det Lavender 200G,https://www.carrefour.ke/mafken/en/top-load/persil-hw-powder-det-lavender-200g/p/68568,85
Persil Rose Hand Wash Synthetic Detergent Powder 200g,https://www.carrefour.ke/mafken/en/top-load/persil-hand-wash-powder-rose-200g/p/202023,85
WHITE WASH SOAP BAR CREAM 175G,https://www.carrefour.ke/mafken/en/detergent-soap/white-wash-soap-bar-cream-175g/p/119959,40
Lido Clear Laundry Soap Bar 800G,https://www.carrefour.ke/mafken/en/detergent-soap/lido-clear-laundry-bar-soap-800g/p/21045,204
Toss Blue Detergent Powder 200g,https://www.carrefour.ke/mafken/en/top-load/toss-washing-powder-blue-200g/p/21050,105
Persil Hand Wash Powder Jar 400G,https://www.carrefour.ke/mafken/en/top-load/persil-hand-wash-powder-jar-400g/p/66526,210
Lido Laundry Bar Soap White 700G,https://www.carrefour.ke/mafken/en/detergent-soap/lido-laundry-bar-soap-white-700g/p/21047,184
ARIEL HANDWASH LAVENDER 200G,https://www.carrefour.ke/mafken/en/top-load/ariel-handwash-lavender-200g/p/180882,90
Downy Sweet Fabric Softener 900Ml,https://www.carrefour.ke/mafken/en/fabric-softener-concentrate/downy-sweet-fabric-softener-900ml/p/221956,549
Sta Soft Lavender 2L Fabric Softener,https://www.carrefour.ke/mafken/en/fabric-softener-dilute/sta-soft-fabric-cond-lavender-2l/p/30006,690
Downy Feel Luxurious 880 ml,https://www.carrefour.ke/mafken/en/fabric-softener-concentrate/downy-sweet-elegance-bottle-900ml/p/91962,790
Downy Fabric Softener Lavender Calm Bottle 900Ml,https://www.carrefour.ke/mafken/en/fabric-softener-concentrate/downy-lavender-calm-bottle-900ml/p/91964,790
Downy Sunrise Fabric Softener 900Ml,https://www.carrefour.ke/mafken/en/fabric-softener-concentrate/downy-sunrise-fabric-softener-900ml/p/221952,549
Downy Sweet Elegance Pouch 300Ml,https://www.carrefour.ke/mafken/en/fabric-softener-concentrate/downy-sweet-elegance-pouch-300ml/p/154268,199
Downy Lavender Fabric Softner 900Ml,https://www.carrefour.ke/mafken/en/fabric-softener-concentrate/downy-lavender-fabric-softner-900ml/p/221954,549
Cuddles Softener Laven Fresh 5L,https://www.carrefour.ke/mafken/en/fabric-softener-dilute/cuddles-softener-laven-fresh-5l/p/84958,1020
Sta Soft Aromatherapy Relax 2L Fabric Softener,https://www.carrefour.ke/mafken/en/fabric-softener-dilute/sta-soft-aroma-therapy-relax-2l/p/46409,690
Sta Soft Spring Fresh 2L Fabric Softener,https://www.carrefour.ke/mafken/en/fabric-softener-dilute/sta-soft-fabric-cond-spring-2l/p/30018,690
Sta Soft Lavender 500ml Refill Pack Fabric Softener,https://www.carrefour.ke/mafken/en/fabric-softener-concentrate/sta-soft-lavender-refill-500ml/p/68754,500
Downy Fabric Softener Sunrise Fresh Bottle 900Ml.,https://www.carrefour.ke/mafken/en/fabric-softener-concentrate/downy-sunrise-fresh-bottle-900-ml/p/91959,790
Sta Soft Aromatherapy Passion 500ml Refill Pack,https://www.carrefour.ke/mafken/en/fabric-softener-dilute/sta-soft-f-cond-aroma-pas-ref500ml/p/30020,500
Sta Soft Lavender 750ml Fabric Softener,https://www.carrefour.ke/mafken/en/fabric-softener-dilute/sta-soft-fabric-cond-lavender-750ml/p/30005,314
